标题,参考价,京东价,京东链接,产品图片,产品参数
Tt Level 20 VT,799,,,https://2b.zol-img.com.cn/product/193_320x240/469/ceEdQDZP1DRd2.jpg,"机箱类型：台式机箱（mini）
机箱结构：暂无数据
适用主板：MINI-ITX板型，MATX板型
电源设计：暂无数据
扩展插槽：5个
前置接口：USB2.0接口 x2 USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
安钛克FLUX,399,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100125569694.html,https://2a.zol-img.com.cn/product/268_320x240/674/cey9ajDdNC1K.jpg,"机箱类型：玻璃侧透机箱，中塔式机箱
机箱结构：暂无数据
适用主板：E-ATX（加大型），ATX（标准型），M-....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0 x2，USB3.2 TypeC Gen2x1 支....>>
机箱材质：铁+塑料+木材
板材厚度：4mm"
Tt 钢影 巫妖S,299,,,https://2b.zol-img.com.cn/product/256_320x240/93/ceAX2qhCH1ZI6.jpg,"机箱类型：中塔机箱
机箱结构：MATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：下置电源
扩展插槽：7个
前置接口：USB3.0×2，不支持Type-C接口
机箱材质：SPCC钢材；钢化玻璃，ABS塑料
板材厚度：0.5mm"
航嘉MVP Caesar凯撒,699,,,https://2d.zol-img.com.cn/product/207_320x240/899/ce9KQ5Uh2YjA.jpg,"机箱类型：台式机箱
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
前置接口：USB3.0接口 x2 USB2.0接口 x2....>>
扩展插槽：暂无数据
机箱材质：SPCC
板材厚度：0.8mm"
骨伽征服者,1999,,,https://2e.zol-img.com.cn/product/183_320x240/538/ce55xPRIyYLvc.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：暂无数据
板材厚度：暂无数据"
爱国者商祺,109,,,https://2e.zol-img.com.cn/product/197_320x240/850/ceL9am9CzrHh2.jpg,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.5mm"
赤核高达联名元祖,799,,,https://2e.zol-img.com.cn/product/211_320x240/186/ceMqftw7Iz4L.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1
板材厚度：0.8mm
机箱材质：暂无数据"
海盗船AIR540,750,,,https://2f.zol-img.com.cn/product/198_320x240/919/cedM9RhwdcK8A.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：8个
前置接口：USB3.0接口 x2
板材厚度：1mm
机箱材质：暂无数据"
玩嘉阿尔法S1 标准版,239,214.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10111298025404.html,https://2b.zol-img.com.cn/product/269_320x240/897/ceixKwscQPNLM.jpg,"机箱类型：MINI机箱
机箱结构：MATX
适用主板：M-ATX，ITX
电源设计：暂无数据
前置接口：USB3.0*1; TYPE-C*1
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
玩嘉阿尔法S1 铁网版,249,223.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10111298025405.html,https://2c.zol-img.com.cn/product/269_320x240/922/cegUwRU6YGzBE.jpg,"机箱类型：MINI机箱
机箱结构：MATX
适用主板：M-ATX，ITX
电源设计：暂无数据
前置接口：USB3.0*1; TYPE-C*1
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
游戏悍将幻影M2,159,,,https://2e.zol-img.com.cn/product/257_320x240/258/ceB1KbJcfBJY.jpg,"机箱类型：游戏机箱
机箱结构：ITX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：其他
前置接口：USB3.0接口 x1 USB2.0接口 x2
扩展插槽：暂无数据
机箱材质：钢材
板材厚度：暂无数据"
乔思伯N1,699,589.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10038246252061.html,https://2d.zol-img.com.cn/product/225_320x240/19/ceM17DTJTYwEw.jpg,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：1个
前置接口：USB3.0接口 x1
机箱材质：铝合金，钢板
板材厚度：铝合金：2.5mm 钢板：1mm"
玩嘉罗宾III,344,239.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100048931071.html,https://2f.zol-img.com.cn/product/256_320x240/657/ceHTG60i9IM.jpg,"机箱类型：台式机箱（全塔）
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：其他
扩展插槽：7
前置接口：USB3.0*1;USB1.0*2
机箱材质：暂无数据
板材厚度：暂无数据"
美商海盗船4000D AIRFLOW,629,609.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10077131148724.html,https://2f.zol-img.com.cn/product/256_320x240/413/ceCEnz9DtGxsA.jpg,"机箱类型：中塔机箱
机箱结构：ATX
适用主板：MINI-ITX板型，Micro-ATX版型，ATX版....>>
电源设计：下置电源
扩展插槽：9个
前置接口：USB3.0 x1，USB3.1 Type-C Gen2x1 支....>>
机箱材质：SPCC钢材；钢化玻璃
板材厚度：暂无数据"
金河田预见 DB01,114,142.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10112058964474.html,https://2a.zol-img.com.cn/product/259_320x240/20/ceU4uBWGuc32.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型）
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0*2 usb2.0*1 type-c*1
机箱材质：暂无数据
板材厚度：暂无数据"
九州风神CG560幻城,299,,,https://2a.zol-img.com.cn/product/225_320x240/432/ceQhaYY3kQxo.png,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：ABS，SPCC（轧碳钢薄板及带），TEMPE....>>
板材厚度：暂无数据"
先马风致240,119,119.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10062336204011.html,https://2e.zol-img.com.cn/product/234_320x240/148/ceRdmkJktrEw.jpg,"机箱类型：玻璃侧透机箱
机箱结构：ITX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4
前置接口：2个USB3.0，1个USB2.0
机箱材质：暂无数据
板材厚度：暂无数据"
海盗船7000D Airflow,1599,1599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100023641768.html,https://2d.zol-img.com.cn/product/225_320x240/495/ceK95RRecGNwo.jpg,"机箱类型：台式机箱
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：8+3个
前置接口：USB3.0接口 x4
机箱材质：钢，塑料，钢化玻璃
板材厚度：暂无数据"
大水牛旋风,109,,,https://2f.zol-img.com.cn/product/225_320x240/545/cejDgwEgk8wE.png,"机箱类型：台式机箱
机箱结构：暂无数据
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带），ABS塑料
板材厚度：暂无数据"
SKTC Q2,286,,,https://2c.zol-img.com.cn/product/230_320x240/368/ceOdfuD9rslXE.jpg,"机箱类型：玻璃侧透机箱，铝质机箱
机箱结构：暂无数据
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置
前置接口：USB3.0*2 支持Type-C接口
扩展插槽：暂无数据
机箱材质：钢化玻璃；SPCC钢材；铝；铝合金
板材厚度：暂无数据"
先马犀牛3,559,,,https://2b.zol-img.com.cn/product/225_320x240/995/ceElMqB1Jt6g.png,"机箱类型：游戏机箱
机箱结构：暂无数据
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：钢化玻璃，SPCC钢材
板材厚度：暂无数据"
AOC CG392,144,139.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100125731313.html,https://2a.zol-img.com.cn/product/270_320x240/810/ceWELKIrDL3Oo.jpg,"机箱类型：中型机箱（中塔机箱），玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：暂无数据
扩展插槽：5个
前置接口：1×USB3.0接口，2×USB2.0接口
机箱材质：SPCC+塑料+钢化玻璃
板材厚度：0.8mm"
乔思伯N3,799,769.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10086078449174.html,https://2d.zol-img.com.cn/product/256_320x240/103/ceHJ9xN8uyuOs.jpg,"机箱类型：NAS机箱
机箱结构：ITX
适用主板：ITX
电源设计：下置电源
扩展插槽：2
前置接口：USB3.0*1，Type-C*1
机箱材质：暂无数据
板材厚度：暂无数据"
大水牛派拉蒙PLUS,249,,,https://2a.zol-img.com.cn/product/225_320x240/310/ceb0TqHdbu1w.png,"机箱类型：台式机箱
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.6mm"
乔思伯VR4,489,,,https://2a.zol-img.com.cn/product/223_320x240/148/ceNN862ZxYsBE.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：Type-C接口，USB3.0接口 x1
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
银欣锋驰2 PM02,629,,,https://2d.zol-img.com.cn/product/198_320x240/641/ceIN2r3RP0g.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，Micro ATX板型
电源设计：暂无数据
前置接口：USB3.0接口 x2 USB3.1接口 x1
扩展插槽：暂无数据
机箱材质：铁面板，铁机身，钢化玻璃侧板
板材厚度：0.7mm"
IN WIN A1 Plus,1199,,,https://2a.zol-img.com.cn/product/198_320x240/598/ceU28WhczDQmc.jpg,"机箱类型：台式机箱（mini）
机箱结构：ATX
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：2个
前置接口：USB3.0接口 x2
机箱材质：SECC（电解镀锌钢板），钢化玻璃
板材厚度：钢板0.8，钢化玻璃0.3mm"
先马鲁班7,259,,,https://2e.zol-img.com.cn/product/225_320x240/498/ceYnEu0J7gbBg.png,"机箱类型：台式机箱
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2....>>
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.7mm"
ICE 冰刃,129,,,https://2b.zol-img.com.cn/product/225_320x240/353/cewpKYVb6sfcc.jpg,"机箱类型：台式机箱（中塔）
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1....>>
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
酷冷至尊COSMOS C700P,2499,,,https://2e.zol-img.com.cn/product/190_320x240/272/ceiNwHz5vXq1I.jpg,"机箱类型：台式机箱（全塔），游戏机箱
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：8个
前置接口：USB3.0接口 x4
机箱材质：外观：铝，钢，塑壳 机身：钢 侧板....>>
板材厚度：暂无数据"
海盗船470T RGB,490,599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100008844151.html,https://2f.zol-img.com.cn/product/225_320x240/79/ceiBDTYUUfuM6.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：钢化玻璃，ABS塑料
板材厚度：暂无数据"
鑫谷流莹,189,206.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100055638837.html,https://2d.zol-img.com.cn/product/256_320x240/973/cePwpeeV0aOPk.png,"机箱类型：台式机箱（mini）
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：其他
前置接口：USB3.0*1+USB2.0*2
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
乔思伯D31,1399,239.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10101435418226.html,https://2f.zol-img.com.cn/product/256_320x240/357/ceIYod7ilJLk2.jpg,"机箱类型：MINI机箱
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：其他
扩展插槽：4
前置接口：USB3.2 Gen 2 Type-C*1 USB3.0*1
板材厚度：0.7mm
机箱材质：暂无数据"
PHANTEKS追风者416PSTG,399,,,https://2d.zol-img.com.cn/product/198_320x240/561/ceqD09ebeTPq.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：E-ATX、ATX、M-ATX、MINI-ITX
电源设计：暂无数据
前置接口：USB3.0 x2
扩展插槽：暂无数据
机箱材质：全烤漆电解钢板，左侧4mm钢化玻璃侧....>>
板材厚度："
酷冷至尊HAF 700,1999,1401.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100038039205.html,https://icon.zol-img.com.cn/detail/no_pic/no_320x240.gif,"机箱类型：台式机箱（全塔）
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：8个
前置接口：USB3.2接口 x5
机箱材质：SGCC（热浸镀锌钢板）
板材厚度：暂无数据"
金河田魔术师415,459,,,https://2d.zol-img.com.cn/product/220_320x240/111/cezXwQMB1xso.jpg,"机箱结构：ATX
机箱类型：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：10个
前置接口：USB3.0接口 x2，USB2.0接口 x2
机箱材质：暂无数据
板材厚度：暂无数据"
半岛铁盒克莱因N2,409,,,https://2c.zol-img.com.cn/product/259_320x240/994/ceZXKDV3qNmE.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：E-ATX,ATX/M-ATX,ITX
电源设计：暂无数据
前置接口：USB 3.0*2 Type-c*1
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
乔思伯T6,699,679.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10112222051197.html,https://2a.zol-img.com.cn/product/269_320x240/652/ce34j98ZPW9uU.jpg,"机箱类型：玻璃侧透机箱，铝质机箱
机箱结构：ITX
适用主板：MINI-ITX（迷你型）
电源设计：下置
前置接口：Type-C×1，USB3.0×1(1AUDIO×1+MIC....>>
扩展插槽：暂无数据
机箱材质：3mm铝合金，1mm钢板，8mm北美胡桃木
板材厚度：1mm"
骨伽双面,624,592.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100052484786.html,https://2b.zol-img.com.cn/product/256_320x240/277/cepq4cTt1ljfk.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：下置电源
扩展插槽：7+3
前置接口：USB2.0*1+ USB3.0*2，Type-C*1
机箱材质：暂无数据
板材厚度：暂无数据"
AOC CB200B,89,,,https://2b.zol-img.com.cn/product/268_320x240/771/ceYxQO9ROVasA.jpg,"机箱类型：复古机箱（带光驱位）
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0x2，USB3.0 x2
机箱材质：SPCC钢材钢化玻璃+塑料
板材厚度：暂无数据"
海盗船Crystal 280X RGB,999,,,https://2e.zol-img.com.cn/product/198_320x240/230/ceZ6488e3i1c.jpg,"机箱类型：台式机箱（mini）
机箱结构：ATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.1Type-A x2
板材厚度：0.7mm
机箱材质：暂无数据"
航嘉GS500X,139,,,https://2e.zol-img.com.cn/product/193_320x240/702/cewRhNmSgMZ.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.5mm"
九州风神CH170,384,342.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10110072097087.html,https://2a.zol-img.com.cn/product/269_320x240/472/ceJvAIFiabqGw.jpg,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：Mini-ITX板型
电源设计：上置电源
扩展插槽：3个
前置接口：USB3.0 x2，Type-C x1
机箱材质：ABS塑料；SPCC钢材
板材厚度：暂无数据"
玩嘉T02,199,172.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10116144040573.html,https://2b.zol-img.com.cn/product/269_320x240/249/ce9i8Y6QNilDc.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX，ITX
电源设计：暂无数据
前置接口：USB3.0 x1， TYPE-C x1
扩展插槽：暂无数据
板材厚度：1.5mm
机箱材质：暂无数据"
AOC ACG880,599,599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100118122937.html,https://2b.zol-img.com.cn/product/270_320x240/631/ceNJ9nzqmpHow.jpg,"机箱类型：大型机箱（全塔机箱），玻璃侧透机箱
机箱结构：EATX
适用主板：E-ATX（加大型），ATX（标准型），M-....>>
电源设计：暂无数据
扩展插槽：9个
前置接口：1×USB Type-C接口，2×USB3.0接口
机箱材质：SPCC+塑料+钢化玻璃+PCB
板材厚度：0.8mm"
联力鬼斧AIR RGB,629,,,https://2e.zol-img.com.cn/product/225_320x240/956/ce454aEFWgEs.png,"机箱类型：台式机箱
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：SGCC（热浸镀锌钢板）
板材厚度：0.8mm"
爱国者V60,174,108.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10102045575433.html,https://2c.zol-img.com.cn/product/264_320x240/854/ceBlgVc7lyoWk.jpg,"机箱类型：玻璃侧透机箱，台式机箱（中塔），游....>>
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：下置
扩展插槽：4个
前置接口：USB2.0x2,USB3.0 x1
机箱材质：SGCC钢材；钢化玻璃
板材厚度：暂无数据"
爱国者YOGO M6,159,,,https://2c.zol-img.com.cn/product/256_320x240/478/ceE3QgtvAUmo.jpg,"机箱类型：游戏机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0*2 + USB3.0*1
机箱材质：SPCC钢材
板材厚度：暂无数据"
金河田傲雪,174,,,https://2e.zol-img.com.cn/product/256_320x240/630/ceGOsnxGbW5wY.png,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：下置电源
扩展插槽：7+2
前置接口：USB2.0*2 + USB3.0*1
机箱材质：暂无数据
板材厚度：暂无数据"
乔思伯N4,599,579.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100098673012.html,https://2f.zol-img.com.cn/product/262_320x240/945/ce0pHHOpg6qA.jpg,"机箱类型：小型机箱
机箱结构：nas
适用主板：M-ATX，itx
电源设计：下置
扩展插槽：4
前置接口：usb3.0×1，usb3.2gen2type-c×1
机箱材质：黑胡桃
板材厚度：0.7mm"
PHANTEKS追风者217E,799,,,https://2a.zol-img.com.cn/product/225_320x240/660/ceVs5il53Sr8s.jpg,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：MINI-ITX
电源设计：暂无数据
扩展插槽：暂无数据
前置接口：暂无数据
机箱材质：铝镁合金；钢化玻璃
板材厚度：2.5mm铝板，4mm钢化玻璃mm"
大水牛森语,359,259.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100155599356.html,https://2a.zol-img.com.cn/product/270_320x240/474/cecO8uRAw2nLI.png,"机箱类型：中型机箱（中塔机箱），玻璃侧透机箱
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：下置
扩展插槽：7个
前置接口：2×USB3.0接口，1×USB Type-C接口
机箱材质：面板ABS材质
板材厚度：暂无数据"
银欣DS380,999,749.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100014372792.html,https://2c.zol-img.com.cn/product/225_320x240/704/ceaWkXwfKJ2g.jpg,"机箱类型：服务器机箱
机箱结构：ITX
适用主板：MINI-DTX，MINI-ITX板型
电源设计：暂无数据
扩展插槽：2个
前置接口：USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
航嘉GX760M追梦,299,169.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10070114034239.html,https://2a.zol-img.com.cn/product/254_320x240/474/ceVATLC3AfrCo.jpg,"机箱类型：游戏机箱
机箱结构：暂无数据
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：暂无数据
前置接口：USB2.0*2，USB3.0*1
扩展插槽：暂无数据
机箱材质：0.6PCC全新环保烤漆+钢化玻璃
板材厚度：0.6mm"
航嘉GX760M追梦,299,169.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10070114034239.html,https://2a.zol-img.com.cn/product/254_320x240/474/ceVATLC3AfrCo.jpg,"机箱类型：游戏机箱
机箱结构：暂无数据
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：暂无数据
前置接口：USB2.0*2，USB3.0*1
扩展插槽：暂无数据
机箱材质：0.6PCC全新环保烤漆+钢化玻璃
板材厚度：0.6mm"
Tt Commander C34TG,399,,,https://2e.zol-img.com.cn/product/198_320x240/894/ce7Svyf1Mtmfk.jpg,"机箱类型：台式机箱（中塔）
机箱结构：MATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：9个
前置接口：USB3.0接口 x1
机箱材质：SPCC
板材厚度：0.8mm"
银欣SST-RVZ01B-E,599,,,https://2b.zol-img.com.cn/product/198_320x240/479/ceFVHMaLUkI4U.jpg,"机箱类型：台式机箱（mini），HTPC机箱
机箱结构：ITX
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x2
机箱材质：塑料面板与外框，钢制机身
板材厚度：暂无数据"
海盗船CRYSTAL 570X RGB,1299,,,https://2c.zol-img.com.cn/product/185_320x240/542/ceRqYiKIpj1sE.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：钢化玻璃
板材厚度：0.7mm"
NZXT H9 Flow,1299,,,https://2f.zol-img.com.cn/product/226_320x240/239/cemGxn7lpaL6Q.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：暂无数据
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.2接口 x3
机箱材质：SGCC（热浸镀锌钢板）
板材厚度：暂无数据"
大水牛小强N1mini,299,,,https://2a.zol-img.com.cn/product/225_320x240/624/ceTTHXk4M8Fi.jpg,"机箱类型：台式机箱（mini）
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：1个
前置接口：USB2.0接口 x2
机箱材质：SGCC，面板ABS塑料
板材厚度：0.8mm"
爱国者战警,199,,,https://2a.zol-img.com.cn/product/152_320x240/684/ceMIjJ7LjzLTs.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型
电源设计：暂无数据
前置接口：USB2.0接口 x1 USB3.0接口 x1
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.45mm"
雷匠商耀,129,,,https://2e.zol-img.com.cn/product/211_320x240/272/ceL65i1wPVQI.jpg,"机箱类型：台式机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.6mm"
Tt Level 20 XT,1599,,,https://2d.zol-img.com.cn/product/193_320x240/441/ceixmKxdG3Tzk.jpg,"机箱类型：台式机箱（全塔）
机箱结构：EATX
适用主板：MINI-ITX板型，MATX板型，ATX板型，E....>>
电源设计：暂无数据
扩展插槽：8个
前置接口：USB2.0接口 x2 USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
be quiet! SILENT BASE 800,849,,,https://2c.zol-img.com.cn/product/184_320x240/578/ceRUWqSf5Kaqk.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x1 USB3.0接口 x1 HD A....>>
机箱材质：ABS塑料
板材厚度：暂无数据"
积至泰坦,271,79.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10026171618669.html,https://2c.zol-img.com.cn/product/230_320x240/788/cefWxGx7SVFFI.jpg,"机箱类型：中型机箱（中塔机箱）
机箱结构：暂无数据
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：下置
前置接口：USB3.0X1 USB2.0X2
扩展插槽：暂无数据
机箱材质：亚克力；SPCC钢材
板材厚度：暂无数据"
超频三风华B310,114,129.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100080558248.html,https://2d.zol-img.com.cn/product/259_320x240/355/cermxFbTiLo2Y.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：M-ATX，ITX
电源设计：暂无数据
扩展插槽：5个
前置接口：USB2.0*2 USB3.0*1
机箱材质：暂无数据
板材厚度：暂无数据"
安耐美D58 AIR,614,595.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100132481278.html,https://2c.zol-img.com.cn/product/269_320x240/726/ceV49OeCT2n5w.png,"机箱类型：中型机箱（中塔机箱）
机箱结构：MATX/ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB 3.0x2
机箱材质：ABS塑料，钢化玻璃，SPCC钢材
板材厚度：0.8SPCCmm"
