标题,参考价,京东价,京东链接,产品图片,产品参数
微星MAG B460 TORPEDO,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100012015969.html,https://2d.zol-img.com.cn/product/221_400x300/307/cesoHIMm5pEX6.jpg,"主芯片组：Intel B460
音频芯片：集成Realtek ALC1200 7.1声道音效芯....>>
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
昂达B250 D8P-D4 魔固版,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100012015969.html,https://2f.zol-img.com.cn/product/191_400x300/789/ceFn1w1qi5vuc.jpg,"主芯片组：Intel B250
音频芯片：暂无数据
内存类型：1×DDR4 DIMM
最大内存容量：8GB
外形尺寸：50×28cm
主板板型：暂无数据
电源插口：一个24针电源接口
供电模式：暂无数据"
七彩虹BATTLE-AX Z790M-PLUS D5 V20,1099,1049.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100046122091.html,https://2f.zol-img.com.cn/product/238_400x300/417/cerPNAfUCp8DM.jpg,"主芯片组：Intel Z790
音频芯片：集成Realtek 5.1声道音效芯片
内存类型：4×DDR5 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.5×24.5cm
电源插口：暂无数据
供电模式：暂无数据"
华硕ROG STRIX B450-I GAMING,1099,1299.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10042212828740.html,https://2a.zol-img.com.cn/product/221_400x300/20/cehvvWnMMFeGk.jpg,"主芯片组：AMD B450
音频芯片：集成ROG SupremeFX S1220A 8 声道音....>>
内存类型：2×DDR4 DIMM
最大内存容量：32GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华硕ROG STRIX B365-F GAMING,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10042212828740.html,https://2d.zol-img.com.cn/product/198_400x300/707/cepLQAg2YuIQs.jpg,"主芯片组：Intel B365
音频芯片：集成ROG SupremeFX 8 声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
技嘉B660M D3H DDR4,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10042212828740.html,https://2f.zol-img.com.cn/product/220_400x300/989/ce31818a5cp.jpg,"主芯片组：Intel B660
音频芯片：集成Realtek 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
供电模式：6+2+1相
电源插口：暂无数据"
华擎B550M-ITX/ac,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10042212828740.html,https://2c.zol-img.com.cn/product/222_400x300/356/cevhCAZE8jc.jpg,"主芯片组：AMD B550
音频芯片：集成Realtek ALC887 7.1声道音效芯片
内存类型：2×DDR4 DIMM
最大内存容量：64GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个8针，一个24针电源接口
供电模式：8相"
华硕PRIME B650M-K,1099,1099.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100063698180.html,https://2a.zol-img.com.cn/product/254_400x300/126/cesyr0BvVQ6Ko.jpg,"主芯片组：AMD B650
音频芯片：集成Realtek 7.1声道音效芯片
内存类型：4×DDR5 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：24.4×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
七彩虹COLORFIRE B760M-MEOW WIFI D5 暗影紫,1099,849.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100066849672.html,https://2c.zol-img.com.cn/product/259_400x300/470/ceQpGe9tbPTKk.jpg,"主芯片组：Intel B760
音频芯片：集成Realtek ALC897 5.1声道音效芯片
内存类型：4×DDR5 DIMM
最大内存容量：192GB
主板板型：Micro ATX板型
外形尺寸：24.5×24.5cm
电源插口：暂无数据
供电模式：暂无数据"
技嘉B850M D3HP,1099,1099.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100168405466.html,https://2b.zol-img.com.cn/product/270_400x300/7/ce0Kiio3MXzc.png,"主芯片组：AMD B850
音频芯片：集成Realtek 7.1声道音效芯片
内存类型：4×DDR5 DIMM
最大内存容量：256GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：5+2+2相"
技嘉B660M GAMING X AX DDR4,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100168405466.html,https://2a.zol-img.com.cn/product/220_400x300/2/ceRBm0vPcbVHg.jpg,"主芯片组：Intel B660
音频芯片：集成Realtek 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro-ATX板型
外形尺寸：24.4×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华硕Pro B660M-C2 D4-CSM,1099,1099.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2e.zol-img.com.cn/product/269_400x300/460/ceiAJy6zgROnU.jpg,"主芯片组：Intel B660
音频芯片：集成Realtek 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华擎H470M-ITX/ac,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2d.zol-img.com.cn/product/224_400x300/553/ce4qcSJ9qRP1.jpg,"主芯片组：Intel H470
音频芯片：集成Realtek ALC1200 7.1声道音效芯....>>
内存类型：2×DDR4 DIMM
最大内存容量：64GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个8针，一个24针电源接口
供电模式：8相"
七彩虹BATTLE-AX Z490M-PLUS V20,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2d.zol-img.com.cn/product/205_400x300/489/ceDBdNj3KzzeE.jpg,"主芯片组：Intel Z490
音频芯片：集成Realtek ALC892 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：23.0×24.5cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华硕TUF GAMING B460-PLUS,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2d.zol-img.com.cn/product/222_400x300/175/cexA9e28aseYA.jpg,"主芯片组：Intel B460
音频芯片：集成Realtek ALC S1200A 8声道音效芯....>>
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
七彩虹CVN X570M GAMING PRO V14,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2a.zol-img.com.cn/product/222_400x300/20/cetxD4sDoBStg.jpg,"主芯片组：AMD X570
音频芯片：集成Realtek ALC892 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：Micro ATX板型
外形尺寸：24.5×24.5cm
电源插口：暂无数据
供电模式：暂无数据"
微星Z590-A PRO,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2d.zol-img.com.cn/product/224_400x300/113/ceN58JLDmeik.jpg,"主芯片组：Intel Z590
音频芯片：集成Realtek ALC897 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个16针，一个24针电源接口
供电模式：16+1+1相"
华硕TUF B360-PRO GAMING,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2d.zol-img.com.cn/product/190_400x300/563/cesnJ3HmdIobQ.jpg,"主芯片组：Intel B360
音频芯片：集成Realtek ALC887 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华硕PRIME H370-PLUS,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2a.zol-img.com.cn/product/190_400x300/406/ceZg8abvZ5cwQ.jpg,"主芯片组：Intel H370
音频芯片：集成Realtek ALC887 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.5×22.1cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华硕ROG STRIX B360-F GAMING,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10095927928799.html,https://2d.zol-img.com.cn/product/190_400x300/825/cei4CsQhApsPc.jpg,"主芯片组：Intel B360
音频芯片：集成ROG SupremeFX S1220A 8 声道音....>>
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：九相"
微星B360 GAMING PRO CARBON,1099,1099.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/6959290.html,https://2d.zol-img.com.cn/product/225_400x300/895/ceknvQfx5ypwY.jpg,"主芯片组：Intel B360
音频芯片：集成Realtek ALC1220 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.4×24.3cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
微星B360I GAMING PRO AC,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/6959290.html,https://2e.zol-img.com.cn/product/225_400x300/902/ceL8v0fOHhlWo.jpg,"主芯片组：Intel B360
音频芯片：集成Realtek ALC892 8声道音效芯片
内存类型：2×DDR4 DIMM
最大内存容量：32GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个8针，一个24针电源接口
供电模式：4+2相"
七彩虹CVN X570M GAMING FROZEN V14,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/6959290.html,https://2d.zol-img.com.cn/product/222_400x300/41/ceElqWp34IkWE.jpg,"主芯片组：AMD X570
音频芯片：集成Realtek ALC892 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.5×24.5cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华硕PRIME H270-PLUS,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/6959290.html,https://2e.zol-img.com.cn/product/182_400x300/338/celd47lOLQiM.jpg,"主芯片组：Intel H270
音频芯片：集成Realtek ALC887 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.5×22.1cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
七彩虹CVN Z590M GAMING FROZEN V20,1099,1449.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10021857136293.html,https://2a.zol-img.com.cn/product/224_400x300/636/cevpj7wv9oTis.jpg,"主芯片组：Intel Z590
音频芯片：集成Realtek ALC1200 6声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.5×24.5cm
电源插口：暂无数据
供电模式：暂无数据"
微星MAG B660M MORTAR WIFI DDR4,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10021857136293.html,https://2d.zol-img.com.cn/product/220_400x300/709/cekttqkNAfag.jpg,"主芯片组：Intel B660
音频芯片：集成Realtek ALC1200 7.1声道音效芯....>>
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
电源插口：两个8针，一个24针电源接口
供电模式：暂无数据"
微星MAG B660M MORTAR DDR4,1099,1029.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043265186653.html,https://2f.zol-img.com.cn/product/220_400x300/717/ce2E3KfHqRrzc.jpg,"主芯片组：Intel B660
音频芯片：集成Realtek ALC1200 7.1声道音效芯....>>
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
电源插口：两个8针，一个24针电源接口
供电模式：暂无数据"
华硕TUF GAMING B660M-PLUS D4,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043265186653.html,https://2e.zol-img.com.cn/product/222_400x300/670/ceqPBhgNJneQ.jpg,"主芯片组：Intel B660
音频芯片：集成Realtek 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：10+1相"
微星Z590M BOMBER,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043265186653.html,https://2f.zol-img.com.cn/product/224_400x300/109/cef8GT6xW78c.jpg,"主芯片组：Intel Z590
音频芯片：集成Realtek ALC897 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华擎X570 Pro4,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043265186653.html,https://2e.zol-img.com.cn/product/199_400x300/396/ce1uxlkpXXAmA.jpg,"主芯片组：AMD X570
音频芯片：集成Realtek ALC1220 7.1声道音效芯....>>
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×22.9cm
电源插口：一个8针，一个24针电源接口
供电模式：10相"
微星B450 GAMING PRO CARBON AC,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043265186653.html,https://2e.zol-img.com.cn/product/225_400x300/894/ceOgwpnvxqdPU.jpg,"主芯片组：AMD B450
音频芯片：集成Realtek ALC1220 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：10相"
微星B450I GAMING PLUS AC,1099,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043265186653.html,https://2f.zol-img.com.cn/product/225_400x300/883/ceQ1dapJUh9vw.jpg,"主芯片组：AMD B450
音频芯片：集成Realtek ALC887 8声道音效芯片
内存类型：2×DDR4 DIMM
最大内存容量：32GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
技嘉H110-D3A,1109,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043265186653.html,https://2c.zol-img.com.cn/product/190_400x300/934/ceHZIwcAJpCzY.jpg,"主芯片组：Intel H110
音频芯片：集成Realtek ALC887 8声道音效芯片
内存类型：2×DDR4 DIMM
最大内存容量：32GB
主板板型：ATX板型
外形尺寸：30.5×19.0cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
七彩虹BATTLE-AX B760M-PLUS WIFI V20,1123,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10043265186653.html,https://2e.zol-img.com.cn/product/269_400x300/858/cea2TxOMdxHZU.png,"主芯片组：Intel B760
音频芯片：集成Realtek ALC897 5.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.5×24.5cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：12+1+1相"
尔英i5-11400H itx主板,1135,999.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10102415538801.html,https://2e.zol-img.com.cn/product/249_400x300/702/ce1Y2luSbPJ0M.jpg,"主芯片组：Intel HM570
音频芯片：暂无数据
内存类型：2×DDR4 DIMM
最大内存容量：64GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个4针，一个4针，一个24针电源接口
供电模式：暂无数据"
华硕TUF Z270 MARK 2,1149,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10102415538801.html,https://2b.zol-img.com.cn/product/182_400x300/233/cesDlK42LrrY.jpg,"主芯片组：Intel Z270
音频芯片：集成Realtek ALC887 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.5×23.4cm
电源插口：一个8针，一个24针电源接口
供电模式：4+2相"
技嘉B760 DS3H,1149,919.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10106698357156.html,https://2f.zol-img.com.cn/product/259_400x300/383/ceSHE1T2lHSyY.png,"主芯片组：暂无数据
音频芯片：暂无数据
内存类型：暂无数据
最大内存容量：暂无数据
主板板型：暂无数据
外形尺寸：暂无数据
电源插口：暂无数据
供电模式：暂无数据"
华硕TUF GAMING B560-PLUS WIFI,1149,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10106698357156.html,https://2f.zol-img.com.cn/product/222_400x300/69/ceqe3msN8t6o.jpg,"主芯片组：Intel B560
音频芯片：集成Realtek ALC897 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：8+1相"
微星PRO B660M-A WIFI DDR5,1149,1199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10066761565945.html,https://2a.zol-img.com.cn/product/220_400x300/742/ceSP1gIXz6r8c.jpg,"主芯片组：Intel B660
音频芯片：集成Realtek ALC897 7.1声道音效芯片
内存类型：4×DDR5 DIMM
最大内存容量：64GB
主板板型：Micro ATX板型
外形尺寸：24.4×22.0cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
技嘉Z690 AORUS ELITE AX DDR4 V2,1150,2212.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10096428119807.html,https://2e.zol-img.com.cn/product/221_400x300/174/ceIMuC8BsUhpo.jpg,"主芯片组：Intel Z690
音频芯片：集成Realtek ALC1220-VB 7.1声道音效....>>
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：暂无数据"
映泰B760MX-E D4,1162,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10096428119807.html,https://2d.zol-img.com.cn/product/248_400x300/117/cerzvgX0EnofU.jpg,"主芯片组：Intel B760
音频芯片：集成Realtek ALC897 7.1声道音效芯片
内存类型：2×DDR4 DIMM
最大内存容量：64GB
主板板型：Micro ATX板型
外形尺寸：23.6×20.8cm
电源插口：暂无数据
供电模式：暂无数据"
七彩虹战斧Z390AK GAMING V20,1169,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10096428119807.html,https://2c.zol-img.com.cn/product/196_400x300/8/cet5muWbvUD6g.jpg,"主芯片组：Intel Z390
音频芯片：集成Realtek ALC892 8声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.5×24.5cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
尔英i5-11500H itx主板,1189,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10096428119807.html,https://2e.zol-img.com.cn/product/249_400x300/876/cepQ46ZYZP84Y.jpg,"主芯片组：Intel HM570
音频芯片：暂无数据
内存类型：2×DDR4 DIMM
最大内存容量：64GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个4针，一个4针，一个24针电源接口
供电模式：暂无数据"
尔英W-10885M主板,1190,929.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10075951577566.html,https://2d.zol-img.com.cn/product/249_400x300/665/ce7eXQXiDA7sw.jpg,"主芯片组：Intel HM570
音频芯片：暂无数据
内存类型：4×DDR4 DIMM
最大内存容量：128GB
外形尺寸：24.0×18.0cm
主板板型：暂无数据
电源插口：一个4针，一个4针，一个24针电源接口
供电模式：暂无数据"
华擎B550 Steel Legend,1198,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10075951577566.html,https://2b.zol-img.com.cn/product/222_400x300/361/cevip0rniDp0Y.jpg,"主芯片组：AMD B550
音频芯片：集成Realtek ALC1220 7.1声道音效芯....>>
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：14相"
华擎Z390 Extreme4,1198,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10075951577566.html,https://2d.zol-img.com.cn/product/193_400x300/11/ceUjYbBLyC5w.jpg,"主芯片组：Intel Z390
音频芯片：集成Realtek ALC1220 7.1声道芯片
内存类型：4×DDR4 DIMM
最大内存容量：64GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个4针，一个24针电源接口
供电模式：十二相"
华硕ROG STRIX B460-F GAMING,1198,650.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10088165068578.html,https://2b.zol-img.com.cn/product/222_400x300/137/cewxK55dGFKH6.jpg,"主芯片组：Intel B460
音频芯片：集成ROG SupremeFX 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
技嘉小雕PRO B560M AORUS PRO,1198,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10088165068578.html,https://2c.zol-img.com.cn/product/221_400x300/484/ce5yNmJWkQLYw.jpg,"主芯片组：Intel B560
音频芯片：集成Realtek 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：12+1相"
微星MPG B460I GAMING EDGE WIFI,1199,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10088165068578.html,https://2c.zol-img.com.cn/product/221_400x300/300/cejUsaINY9Dpk.jpg,"主芯片组：Intel B460
音频芯片：集成Realtek ALC1200 7.1声道音效芯....>>
内存类型：2×DDR4 DIMM
最大内存容量：64GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
微星MPG B550 GAMING PLUS,1199,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10088165068578.html,https://2f.zol-img.com.cn/product/224_400x300/731/ceCjOxAQ9HXRE.jpg,"主芯片组：AMD B550
音频芯片：集成Realtek ALC892 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华擎Z590 Phantom Gaming 4,1199,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10088165068578.html,https://2a.zol-img.com.cn/product/224_400x300/512/ceMiV4nV39BX2.jpg,"主芯片组：Intel Z590
音频芯片：集成Realtek ALC897 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：8相"
微星MAG B560 TORPEDO,1199,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10088165068578.html,https://2d.zol-img.com.cn/product/221_400x300/109/ceJKaKWb9T6.jpg,"主芯片组：Intel B560
音频芯片：集成Realtek ALC897 7.1声道音效芯片
内存类型：4×DDR4 DIMM
最大内存容量：128GB
主板板型：ATX板型
外形尺寸：30.5×24.4cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
华硕TUF GAMING B650M-E,1199,949.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100066255663.html,https://2f.zol-img.com.cn/product/254_400x300/191/ceHUJq12FEqC6.jpg,"主芯片组：AMD B650
音频芯片：集成Realtek 7.1声道音效芯片
内存类型：4×DDR5 DIMM
最大内存容量：192GB
主板板型：Micro ATX板型
外形尺寸：24.4×24.4cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：暂无数据"
铭瑄 MS-Challenger Z890M WIFI ICE,1199,1099.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100147306360.html,https://2e.zol-img.com.cn/product/270_400x300/34/ceOVqeWxLGNi6.jpg,"主芯片组：Intel Z890
音频芯片：集成Realtek ALC897音效芯片
内存类型：4×DDR5 DIMM
最大内存容量：256GB
主板板型：Micro ATX板型
外形尺寸：24.5×22.5cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：10+1+1相"
铭瑄 MS-Challenger Z890M WIFI,1199,1099.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100147306402.html,https://2f.zol-img.com.cn/product/270_400x300/47/ceVGVnYiapRbM.jpg,"主芯片组：Intel Z890
音频芯片：集成Realtek ALC897音效芯片
内存类型：4×DDR5 DIMM
最大内存容量：128GB
主板板型：Micro ATX板型
外形尺寸：24.5×22.5cm
电源插口：一个4针，一个8针，一个24针电源接口
供电模式：10+1+1相"
华擎H570M-ITX/ac,1199,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100147306402.html,https://2c.zol-img.com.cn/product/210_400x300/586/cexufZOKMP9zM.jpg,"主芯片组：Intel H570
音频芯片：集成Realtek ALC897 7.1声道音效芯片
内存类型：2×DDR4 DIMM
最大内存容量：64GB
主板板型：Mini-ITX板型
外形尺寸：17.0×17.0cm
电源插口：一个8针，一个24针电源接口
供电模式：八相"
技嘉魔鹰B760M GAMING WIFI,1199,,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100147306402.html,https://2f.zol-img.com.cn/product/249_400x300/987/cerrJ7k2FNOs.png,"主芯片组：Intel B760
音频芯片：集成Realtek 7.1声道音效芯片
内存类型：2×DDR5 DIMM
最大内存容量：96GB
主板板型：Micro ATX板型
外形尺寸：24.4×22.5cm
电源插口：一个8针，一个24针电源接口
供电模式：暂无数据"
